movie_id,title,rating,genres,keywords,cast,director,comb
464,As It Is in Heaven,6.9,Romance Drama Comedy Music,individual underdog mentally disabled loss of mother sweden pastor suppressed past heart attack loss of father conductor choir violent husband church choir choirmaster dying and death village music concert secret love,Michael Nyqvist Frida Hallgren Helen Sjöholm,Kay Pollak,464 As It Is in Heaven 6.9 Romance Drama Comedy Music individual underdog mentally disabled loss of mother sweden pastor suppressed past heart attack loss of father conductor choir violent husband church choir choirmaster dying and death village music concert secret love Michael Nyqvist Frida Hallgren Helen Sjöholm Kay Pollak
308467,Roadside,4.2,Horror Drama,,Ace Marrero Katie Stegeman,Eric England,308467 Roadside 4.2 Horror Drama  Ace Marrero Katie Stegeman Eric England
8193,Napoleon Dynamite,6.7,Comedy,underdog brother brother relationship idaho high school chat independent film teenager school dance social outcast aftercreditsstinger,Jon Heder Aaron Ruell Jon Gries,Jared Hess,8193 Napoleon Dynamite 6.7 Comedy underdog brother brother relationship idaho high school chat independent film teenager school dance social outcast aftercreditsstinger Jon Heder Aaron Ruell Jon Gries Jared Hess
188166,Blue Ruin,6.9,Crime Thriller,revenge drifter virginia character study neo-noir visual storytelling mumblegore,Macon Blair Devin Ratray Amy Hargreaves,Jeremy Saulnier,188166 Blue Ruin 6.9 Crime Thriller revenge drifter virginia character study neo-noir visual storytelling mumblegore Macon Blair Devin Ratray Amy Hargreaves Jeremy Saulnier
23827,Paranormal Activity,5.9,Horror Mystery,haunting psychic entity demonic possession found footage,Katie Featherston Micah Sloat Mark Fredrichs,Oren Peli,23827 Paranormal Activity 5.9 Horror Mystery haunting psychic entity demonic possession found footage Katie Featherston Micah Sloat Mark Fredrichs Oren Peli
1282,Dogtown and Z-Boys,7.2,Documentary,skateboarding independent film,Sean Penn Jay Adams Henry Rollins,Stacy Peralta,1282 Dogtown and Z-Boys 7.2 Documentary skateboarding independent film Sean Penn Jay Adams Henry Rollins Stacy Peralta
762,Monty Python and the Holy Grail,7.8,Adventure Comedy Fantasy,holy grail monk scotland yard swordplay camelot round table chapter aggression by animal knight king arthur wedding reception midnight movie monty python knights of the round table anarchic comedy,Graham Chapman John Cleese Terry Gilliam,Terry Gilliam Terry Jones,762 Monty Python and the Holy Grail 7.8 Adventure Comedy Fantasy holy grail monk scotland yard swordplay camelot round table chapter aggression by animal knight king arthur wedding reception midnight movie monty python knights of the round table anarchic comedy Graham Chapman John Cleese Terry Gilliam Terry Gilliam Terry Jones
64499,QuinceaÃ±era,7.0,Drama,,Emily Rios Jesse Garcia Chalo González,Richard Glatzer Wash Westmoreland,64499 QuinceaÃ±era 7.0 Drama  Emily Rios Jesse Garcia Chalo González Richard Glatzer Wash Westmoreland
281189,Gory Gory Hallelujah,1.0,,woman director,,Sue Corcoran,281189 Gory Gory Hallelujah 1.0  woman director  Sue Corcoran
1435,Tarnation,7.5,Documentary Drama,schizophrenia gay usa rape texas loss of sense of reality foster parents single homosexuality relationship psychopathy family feud electro shock,Renee Leblanc Adolph Davis Jonathan Caouette,Jonathan Caouette,1435 Tarnation 7.5 Documentary Drama schizophrenia gay usa rape texas loss of sense of reality foster parents single homosexuality relationship psychopathy family feud electro shock Renee Leblanc Adolph Davis Jonathan Caouette Jonathan Caouette
47546,I Want Your Money,3.8,Documentary,,,,47546 I Want Your Money 3.8 Documentary   
189711,Love in the Time of Monsters,5.0,Horror Comedy,,Kane Hodder Doug Jones Gena Shaw,Matt Jackson,189711 Love in the Time of Monsters 5.0 Horror Comedy  Kane Hodder Doug Jones Gena Shaw Matt Jackson
19204,The Beyond,6.6,Horror,hotel experiment hell gore morgue undead blood zombie violence gothic horror gothic mutilation ghost blindness video nasty acid grim dire entrails,Catriona MacColl David Warbeck Cinzia Monreale,Lucio Fulci,19204 The Beyond 6.6 Horror hotel experiment hell gore morgue undead blood zombie violence gothic horror gothic mutilation ghost blindness video nasty acid grim dire entrails Catriona MacColl David Warbeck Cinzia Monreale Lucio Fulci
9029,What Happens in Vegas,5.8,Comedy Romance,casino hotel roommate fictitious marriage romantic comedy rivalry wedding las vegas,Ashton Kutcher Cameron Diaz Lake Bell,Tom Vaughan,9029 What Happens in Vegas 5.8 Comedy Romance casino hotel roommate fictitious marriage romantic comedy rivalry wedding las vegas Ashton Kutcher Cameron Diaz Lake Bell Tom Vaughan
18045,The Dark Hours,5.5,Horror Science Fiction Thriller,canada winter hostage olympic games cabin psychopath basement surrealism suspense snow blood psychiatrist game mental patient axe murder,Kate Greenhouse Aidan Devine Gordon Currie,Paul Fox,18045 The Dark Hours 5.5 Horror Science Fiction Thriller canada winter hostage olympic games cabin psychopath basement surrealism suspense snow blood psychiatrist game mental patient axe murder Kate Greenhouse Aidan Devine Gordon Currie Paul Fox
11240,My Beautiful Laundrette,6.6,Romance Drama Comedy,london england gay immigration society british independent film gay interest racism,Gordon Warnecke Daniel Day-Lewis Roshan Seth,Stephen Frears,11240 My Beautiful Laundrette 6.6 Romance Drama Comedy london england gay immigration society british independent film gay interest racism Gordon Warnecke Daniel Day-Lewis Roshan Seth Stephen Frears
43743,Fabled,0.0,Drama Mystery Thriller,independent film,,,43743 Fabled 0.0 Drama Mystery Thriller independent film  
157909,Show Me,5.6,Drama Thriller,kidnapping,Michelle Nolden Katharine Isabelle Kett Turton,Cassandra Nicolaou,157909 Show Me 5.6 Drama Thriller kidnapping Michelle Nolden Katharine Isabelle Kett Turton Cassandra Nicolaou
10238,Cries and Whispers,7.8,Drama,sister sister relationship sweden dying and death,Harriet Andersson Ingrid Thulin Kari Sylwan,Ingmar Bergman,10238 Cries and Whispers 7.8 Drama sister sister relationship sweden dying and death Harriet Andersson Ingrid Thulin Kari Sylwan Ingmar Bergman
3059,Intolerance,7.4,Drama,usa naivety intolerance mill marriage wedding massacre protestant silent film multiple storylines reformer saved from hanging jesus,Lillian Gish Mae Marsh Robert Harron,D.W. Griffith,3059 Intolerance 7.4 Drama usa naivety intolerance mill marriage wedding massacre protestant silent film multiple storylines reformer saved from hanging jesus Lillian Gish Mae Marsh Robert Harron D.W. Griffith
15800,Trekkies,6.3,Documentary,pop culture fan culture documentary science fiction space opera fan convention fandom,Denise Crosby Barbara Adams Majel Barrett,Roger Nygard,15800 Trekkies 6.3 Documentary pop culture fan culture documentary science fiction space opera fan convention fandom Denise Crosby Barbara Adams Majel Barrett Roger Nygard
65203,The Broadway Melody,5.0,Drama Music Romance,musical singer pre-code wisecrack humor early sound film partially lost film,Charles King Anita Page Bessie Love,Harry Beaumont,65203 The Broadway Melody 5.0 Drama Music Romance musical singer pre-code wisecrack humor early sound film partially lost film Charles King Anita Page Bessie Love Harry Beaumont
764,The Evil Dead,7.3,Horror,falsely accused beheading audio tape log cabin chain saw giant plant aggression by plant lodge friends stop motion evil occult book of the dead necronomicon demonic possession video nasty unofficial remake,Bruce Campbell Ellen Sandweiss Richard DeManincor,Sam Raimi,764 The Evil Dead 7.3 Horror falsely accused beheading audio tape log cabin chain saw giant plant aggression by plant lodge friends stop motion evil occult book of the dead necronomicon demonic possession video nasty unofficial remake Bruce Campbell Ellen Sandweiss Richard DeManincor Sam Raimi
103620,Maniac,6.0,Horror,prostitute mannequin remake murder gore serial killer scalping misogynist mumblegore,Elijah Wood America Olivo Nora Arnezeder,Franck Khalfoun,103620 Maniac 6.0 Horror prostitute mannequin remake murder gore serial killer scalping misogynist mumblegore Elijah Wood America Olivo Nora Arnezeder Franck Khalfoun
319069,Censored Voices,5.1,History Documentary,woman director,Amos Oz,Mor Loushy,319069 Censored Voices 5.1 History Documentary woman director Amos Oz Mor Loushy
14278,Murderball,6.9,Documentary,paralympics wheelchair sport rugby,Joe Bishop Keith Cavill Andy Cohn,Henry Alex Rubin Dana Adam Shapiro,14278 Murderball 6.9 Documentary paralympics wheelchair sport rugby Joe Bishop Keith Cavill Andy Cohn Henry Alex Rubin Dana Adam Shapiro
25678,American Ninja 2: The Confrontation,4.9,Action Adventure Drama,marine corps army ninja,Michael Dudikoff Steve James Larry Poindexter,Sam Firstenberg,25678 American Ninja 2: The Confrontation 4.9 Action Adventure Drama marine corps army ninja Michael Dudikoff Steve James Larry Poindexter Sam Firstenberg
79161,51 Birch Street,6.8,Documentary,,Carol Block Doug Block Ellen Block,Doug Block,79161 51 Birch Street 6.8 Documentary  Carol Block Doug Block Ellen Block Doug Block
371690,Rotor DR1,4.7,Science Fiction Family,,Christian Kapper Natalie Welch Tom E. Nicholson,Chad Kapper,371690 Rotor DR1 4.7 Science Fiction Family  Christian Kapper Natalie Welch Tom E. Nicholson Chad Kapper
389,12 Angry Men,8.2,Drama,judge jurors sultriness death penalty father murder puerto rican anonymity court case heat group class innocence court courtroom,Henry Fonda Martin Balsam John Fiedler,Sidney Lumet,389 12 Angry Men 8.2 Drama judge jurors sultriness death penalty father murder puerto rican anonymity court case heat group class innocence court courtroom Henry Fonda Martin Balsam John Fiedler Sidney Lumet
52032,My Dog Tulip,7.6,Animation Comedy Drama,human animal relationship dog german shepherd woman director,Christopher Plummer Lynn Redgrave Isabella Rossellini,Paul Fierlinger Sandra Fierlinger,52032 My Dog Tulip 7.6 Animation Comedy Drama human animal relationship dog german shepherd woman director Christopher Plummer Lynn Redgrave Isabella Rossellini Paul Fierlinger Sandra Fierlinger
3078,It Happened One Night,7.7,Comedy Romance,miami reference to the big bad wolf reporter,Clark Gable Claudette Colbert Walter Connolly,Frank Capra,3078 It Happened One Night 7.7 Comedy Romance miami reference to the big bad wolf reporter Clark Gable Claudette Colbert Walter Connolly Frank Capra
38810,Dogtooth,6.9,Drama,male nudity female nudity hostage paranoia dysfunctional family unsimulated sex incest lesbian sex mental illness explicit sex sexual awakening fantasy world isolated house brother sister incest home education sister sister incest,Hristos Passalis Angeliki Papoulia Mary Tsoni,Yorgos Lanthimos,38810 Dogtooth 6.9 Drama male nudity female nudity hostage paranoia dysfunctional family unsimulated sex incest lesbian sex mental illness explicit sex sexual awakening fantasy world isolated house brother sister incest home education sister sister incest Hristos Passalis Angeliki Papoulia Mary Tsoni Yorgos Lanthimos
21525,Tupac: Resurrection,8.0,Music Documentary,rap music hip-hop blunt woman director,Tupac Amaru Shakur,Lauren Lazin,21525 Tupac: Resurrection 8.0 Music Documentary rap music hip-hop blunt woman director Tupac Amaru Shakur Lauren Lazin
55123,Tumbleweeds,6.2,Comedy Drama,independent film,Janet McTeer Kimberly J. Brown Jennifer Paige,Gavin O'Connor,55123 Tumbleweeds 6.2 Comedy Drama independent film Janet McTeer Kimberly J. Brown Jennifer Paige Gavin O'Connor
11980,The Prophecy,6.4,Fantasy Horror Thriller,angel archangel gabriel menschheit,Christopher Walken Elias Koteas Virginia Madsen,Gregory Widen,11980 The Prophecy 6.4 Fantasy Horror Thriller angel archangel gabriel menschheit Christopher Walken Elias Koteas Virginia Madsen Gregory Widen
11956,When the Cat's Away,6.1,Comedy,paris cat,Garance Clavel Zinedine Soualem Renée Le Calm,Cédric Klapisch,11956 When the Cat's Away 6.1 Comedy paris cat Garance Clavel Zinedine Soualem Renée Le Calm Cédric Klapisch
1550,Pieces of April,6.4,Comedy Drama,sex thanksgiving road trip love independent film neighbor marijuana family illness,Katie Holmes Derek Luke Patricia Clarkson,Peter Hedges,1550 Pieces of April 6.4 Comedy Drama sex thanksgiving road trip love independent film neighbor marijuana family illness Katie Holmes Derek Luke Patricia Clarkson Peter Hedges
162396,The Big Swap,0.0,,,Mark Adams Mark Caven Allison Egan,Niall Johnson,162396 The Big Swap 0.0   Mark Adams Mark Caven Allison Egan Niall Johnson
26518,Old Joy,6.3,Drama,woman director,Daniel London Will Oldham Tanya Smith,Kelly Reichardt,26518 Old Joy 6.3 Drama woman director Daniel London Will Oldham Tanya Smith Kelly Reichardt
8942,Wendy and Lucy,6.4,Drama,usa friendship survival scar family woman director journey mysterious past,Michelle Williams Will Patton Will Oldham,Kelly Reichardt,8942 Wendy and Lucy 6.4 Drama usa friendship survival scar family woman director journey mysterious past Michelle Williams Will Patton Will Oldham Kelly Reichardt
68412,3 Backyards,4.8,Drama,independent film,Edie Falco Embeth Davidtz Elias Koteas,Eric Mendelsohn,68412 3 Backyards 4.8 Drama independent film Edie Falco Embeth Davidtz Elias Koteas Eric Mendelsohn
2786,Pierrot le Fou,7.6,Drama Thriller,paris painting independent film money bombing bullet dock french noir,Jean-Paul Belmondo Anna Karina Graziella Galvani,Jean-Luc Godard,2786 Pierrot le Fou 7.6 Drama Thriller paris painting independent film money bombing bullet dock french noir Jean-Paul Belmondo Anna Karina Graziella Galvani Jean-Luc Godard
87943,Sisters in Law,7.3,Documentary,woman director,,Kim Longinotto Florence Ayisi,87943 Sisters in Law 7.3 Documentary woman director  Kim Longinotto Florence Ayisi
73981,Ayurveda: Art of Being,5.5,Documentary,philosophy india healing,,Pan Nalin,73981 Ayurveda: Art of Being 5.5 Documentary philosophy india healing  Pan Nalin
91721,Nothing But a Man,7.0,Drama,,Ivan Dixon Abbey Lincoln Julius Harris,Michael Roemer,91721 Nothing But a Man 7.0 Drama  Ivan Dixon Abbey Lincoln Julius Harris Michael Roemer
118452,"First Love, Last Rites",3.0,Drama,sex misfit boring,Giovanni Ribisi Natasha Gregson Wagner Donal Logue,Jesse Peretz,"118452 First Love, Last Rites 3.0 Drama sex misfit boring Giovanni Ribisi Natasha Gregson Wagner Donal Logue Jesse Peretz"
47534,Fighting Tommy Riley,5.3,Action Adventure Drama,boxer massage unrequited love locker room independent film gay interest jock undressing school teacher boxing trainer lgbt athlete punching bag boxing,J.P. Davis Eddie Jones Christina Chambers,Eddie O'Flaherty,47534 Fighting Tommy Riley 5.3 Action Adventure Drama boxer massage unrequited love locker room independent film gay interest jock undressing school teacher boxing trainer lgbt athlete punching bag boxing J.P. Davis Eddie Jones Christina Chambers Eddie O'Flaherty
40914,Royal Kill,2.8,Action Thriller,bodyguard princess female assassin soldier heir,Pat Morita Eric Roberts Gail Kim,Babar Ahmed,40914 Royal Kill 2.8 Action Thriller bodyguard princess female assassin soldier heir Pat Morita Eric Roberts Gail Kim Babar Ahmed
365052,The Looking Glass,7.0,,,Dorothy Tristan Jace Casey Jace Casey,John D. Hancock,365052 The Looking Glass 7.0   Dorothy Tristan Jace Casey Jace Casey John D. Hancock
13282,Death Race 2000,5.9,Action Comedy Science Fiction,dystopia street race reality spoof,David Carradine Simone Griffeth Sylvester Stallone,Paul Bartel,13282 Death Race 2000 5.9 Action Comedy Science Fiction dystopia street race reality spoof David Carradine Simone Griffeth Sylvester Stallone Paul Bartel
250184,Locker 13,6.8,Horror Drama Thriller,terror anthology suspense,Ricky Schroder Jon Gries Tatyana Ali,Jason Marsden Bruce Dellis,250184 Locker 13 6.8 Horror Drama Thriller terror anthology suspense Ricky Schroder Jon Gries Tatyana Ali Jason Marsden Bruce Dellis
426067,Midnight Cabaret,0.0,Horror,,Lisa Hart Carroll Michael Des Barres Paul Drake,Pece Dingo,426067 Midnight Cabaret 0.0 Horror  Lisa Hart Carroll Michael Des Barres Paul Drake Pece Dingo
324352,Anderson's Cross,0.0,Romance Comedy Drama,coming of age,Joanna Cassidy Joyce Guy Bill Moseley,Jerome Elston Scott,324352 Anderson's Cross 0.0 Romance Comedy Drama coming of age Joanna Cassidy Joyce Guy Bill Moseley Jerome Elston Scott
318040,Bizarre,6.2,Drama Romance,,Pierre Prieur Adrian James Raquel Nave,Étienne Faure,318040 Bizarre 6.2 Drama Romance  Pierre Prieur Adrian James Raquel Nave Étienne Faure
27420,Graduation Day,5.0,Horror,slasher,Christopher George Billy Hufsey Patch Mackenzie,Herb Freed,27420 Graduation Day 5.0 Horror slasher Christopher George Billy Hufsey Patch Mackenzie Herb Freed
80468,Some Guy Who Kills People,5.7,Comedy Horror Thriller,,Kevin Corrigan Barry Bostwick Karen Black,Jack Perez,80468 Some Guy Who Kills People 5.7 Comedy Horror Thriller  Kevin Corrigan Barry Bostwick Karen Black Jack Perez
84188,Compliance,6.3,Drama Thriller Crime,,Ann Dowd Dreama Walker Pat Healy,Craig Zobel,84188 Compliance 6.3 Drama Thriller Crime  Ann Dowd Dreama Walker Pat Healy Craig Zobel
2255,Chasing Amy,6.7,Comedy Drama Romance,new jersey coming out love of one's life bisexuality menage a trois comic book comic-strip artist independent film lesbian best friend,Ben Affleck Joey Lauren Adams Jason Lee,Kevin Smith,2255 Chasing Amy 6.7 Comedy Drama Romance new jersey coming out love of one's life bisexuality menage a trois comic book comic-strip artist independent film lesbian best friend Ben Affleck Joey Lauren Adams Jason Lee Kevin Smith
50035,Lovely & Amazing,6.3,Comedy Drama Romance,woman director,Catherine Keener Brenda Blethyn Emily Mortimer,Nicole Holofcener,50035 Lovely & Amazing 6.3 Comedy Drama Romance woman director Catherine Keener Brenda Blethyn Emily Mortimer Nicole Holofcener
300327,Death Calls,0.0,,,,,300327 Death Calls 0.0    
14290,Better Luck Tomorrow,6.5,Crime Drama,,Parry Shen Jason Tobin Sung Kang,Justin Lin,14290 Better Luck Tomorrow 6.5 Crime Drama  Parry Shen Jason Tobin Sung Kang Justin Lin
29371,The Incredibly True Adventure of Two Girls In Love,5.7,Comedy Drama Romance,lesbian relationship independent film lesbian interest lgbt woman director,Laurel Holloman Maggie Moore Kate Stafford,Maria Maggenti,29371 The Incredibly True Adventure of Two Girls In Love 5.7 Comedy Drama Romance lesbian relationship independent film lesbian interest lgbt woman director Laurel Holloman Maggie Moore Kate Stafford Maria Maggenti
44490,Chuck & Buck,5.7,Comedy Drama,gay independent film mentally handicapped man,Mike White Chris Weitz Lupe Ontiveros,Miguel Arteta,44490 Chuck & Buck 5.7 Comedy Drama gay independent film mentally handicapped man Mike White Chris Weitz Lupe Ontiveros Miguel Arteta
32222,American Desi,5.0,Drama Comedy Romance,tradition indian lead roommate culture clash college bollywood india heritage,Kal Penn Purva Bedi Deep Katdare,Piyush Dinker Pandya,32222 American Desi 5.0 Drama Comedy Romance tradition indian lead roommate culture clash college bollywood india heritage Kal Penn Purva Bedi Deep Katdare Piyush Dinker Pandya
378237,Amidst the Devil's Wings,0.0,Drama Action Crime,,,,378237 Amidst the Devil's Wings 0.0 Drama Action Crime   
431,Cube,6.9,Thriller Science Fiction Mystery,riddle autism claustrophobia maze prime number entrapment mathematics murder escape violence numbers canuxploitation,Nicole de Boer Nicky Guadagni David Hewlett,Vincenzo Natali,431 Cube 6.9 Thriller Science Fiction Mystery riddle autism claustrophobia maze prime number entrapment mathematics murder escape violence numbers canuxploitation Nicole de Boer Nicky Guadagni David Hewlett Vincenzo Natali
76996,Love and Other Catastrophes,5.8,Comedy Romance,independent film woman director,Matt Day Matthew Dyktynski Alice Garner,Emma-Kate Croghan,76996 Love and Other Catastrophes 5.8 Comedy Romance independent film woman director Matt Day Matthew Dyktynski Alice Garner Emma-Kate Croghan
51942,I Married a Strange Person!,7.5,Drama Comedy Animation,,Charis Michelsen Tom Larson Richard Spore,Bill Plympton,51942 I Married a Strange Person! 7.5 Drama Comedy Animation  Charis Michelsen Tom Larson Richard Spore Bill Plympton
1424,November,4.9,Drama Mystery Thriller,post traumatic stress  disorder photographer loss of lover professor trauma hold-up robbery november murder independent film polaroid,Courteney Cox James Le Gros Michael Ealy,Greg Harrison,1424 November 4.9 Drama Mystery Thriller post traumatic stress  disorder photographer loss of lover professor trauma hold-up robbery november murder independent film polaroid Courteney Cox James Le Gros Michael Ealy Greg Harrison
60420,Like Crazy,6.4,Drama Romance,chair customs student visa parents blogger,Anton Yelchin Felicity Jones Jennifer Lawrence,Drake Doremus,60420 Like Crazy 6.4 Drama Romance chair customs student visa parents blogger Anton Yelchin Felicity Jones Jennifer Lawrence Drake Doremus
325123,Teeth and Blood,3.0,Horror,,Glenn Plummer Michelle Van Der Water Danielle Vega,,325123 Teeth and Blood 3.0 Horror  Glenn Plummer Michelle Van Der Water Danielle Vega 
142132,Sugar Town,5.5,Comedy,woman director,John Taylor Michael Des Barres Martin Kemp,Allison Anders Kurt Voss,142132 Sugar Town 5.5 Comedy woman director John Taylor Michael Des Barres Martin Kemp Allison Anders Kurt Voss
20520,The Motel,7.0,Drama Comedy,,Jeffrey Chyau Sung Kang Jade Wu,Michael Kang,20520 The Motel 7.0 Drama Comedy  Jeffrey Chyau Sung Kang Jade Wu Michael Kang
109729,The Canyons,4.1,Thriller Drama,sex adultery jealousy nudity seduction control liar hollywood fear threesome possessiveness psychotherapy film industry snooping mind games affair trust fund baby,Lindsay Lohan James Deen Gus Van Sant,Paul Schrader,109729 The Canyons 4.1 Thriller Drama sex adultery jealousy nudity seduction control liar hollywood fear threesome possessiveness psychotherapy film industry snooping mind games affair trust fund baby Lindsay Lohan James Deen Gus Van Sant Paul Schrader
78307,On the Outs,5.9,Drama,prison drug dealer single mother teenage pregnancy woman director dominican,Judy Marte Paola Mendoza Flaco Navaja,Lori Silverbush Michael Skolnik,78307 On the Outs 5.9 Drama prison drug dealer single mother teenage pregnancy woman director dominican Judy Marte Paola Mendoza Flaco Navaja Lori Silverbush Michael Skolnik
12247,Shotgun Stories,6.9,Drama Thriller,brother brother relationship loss of father arkansas,Michael Shannon Glenda Pannell Lynnsee Provence,Jeff Nichols,12247 Shotgun Stories 6.9 Drama Thriller brother brother relationship loss of father arkansas Michael Shannon Glenda Pannell Lynnsee Provence Jeff Nichols
29917,Exam,6.6,Thriller Mystery,gun room suspicion guard pill job psychologist disease interrogation candidate narcissist corporation pandemic rules,Luke Mably Adar Beck Chris Carey,Stuart Hazeldine,29917 Exam 6.6 Thriller Mystery gun room suspicion guard pill job psychologist disease interrogation candidate narcissist corporation pandemic rules Luke Mably Adar Beck Chris Carey Stuart Hazeldine
70687,The Sticky Fingers of Time,4.8,Science Fiction Drama,future bisexuality time travel woman director,Terumi Matthews Nicole Zaray Belinda Becker,Hilary Brougher,70687 The Sticky Fingers of Time 4.8 Science Fiction Drama future bisexuality time travel woman director Terumi Matthews Nicole Zaray Belinda Becker Hilary Brougher
60463,Sunday School Musical,5.5,Music,high school woman director,Chris Chatman Candise Lakota Krystle Connor,Rachel Goldenberg,60463 Sunday School Musical 5.5 Music high school woman director Chris Chatman Candise Lakota Krystle Connor Rachel Goldenberg
46252,Rust,0.0,Drama,,Corbin Bernsen Frank Gallacher Lloyd Warner,Corbin Bernsen,46252 Rust 0.0 Drama  Corbin Bernsen Frank Gallacher Lloyd Warner Corbin Bernsen
24869,Ink,6.4,Action Fantasy,supernatural father daughter relationship incubus,Chris Kelly Jessica Duffy Quinn Hunchar,Jamin Winans,24869 Ink 6.4 Action Fantasy supernatural father daughter relationship incubus Chris Kelly Jessica Duffy Quinn Hunchar Jamin Winans
77934,The Christmas Bunny,5.7,Drama Family,,Sophie Bolen Madeline Vail  Colby French,Tom Seidman ,77934 The Christmas Bunny 5.7 Drama Family  Sophie Bolen Madeline Vail  Colby French Tom Seidman 
34697,Butterfly,5.0,Crime Drama,nudity seduction,Stacy Keach Pia Zadora Orson Welles,Matt Cimber,34697 Butterfly 5.0 Crime Drama nudity seduction Stacy Keach Pia Zadora Orson Welles Matt Cimber
320435,UnDivided,0.0,,,,,320435 UnDivided 0.0    
150211,The Frozen,4.2,Horror Thriller,bickering accident denial of death,Brit Morgan Noah Segan,Andrew Hyatt,150211 The Frozen 4.2 Horror Thriller bickering accident denial of death Brit Morgan Noah Segan Andrew Hyatt
306667,Horse Camp,5.5,Family Drama,horse teenage girl,Jordan Trovillion Dean Cain Sherryl Despres,Joel Paul Reisig,306667 Horse Camp 5.5 Family Drama horse teenage girl Jordan Trovillion Dean Cain Sherryl Despres Joel Paul Reisig
274758,Give Me Shelter,0.0,Documentary,helping animals,Katie Cleary Robert Davi Carole Davis,Kristin Rizzo,274758 Give Me Shelter 0.0 Documentary helping animals Katie Cleary Robert Davi Carole Davis Kristin Rizzo
3060,The Big Parade,7.0,Drama Romance War,world war i silent film,John Gilbert Renée Adorée Hobart Bosworth,King Vidor,3060 The Big Parade 7.0 Drama Romance War world war i silent film John Gilbert Renée Adorée Hobart Bosworth King Vidor
40963,Little Big Top,10.0,Comedy,independent film,Sid Haig Richard Riehle Mel England,,40963 Little Big Top 10.0 Comedy independent film Sid Haig Richard Riehle Mel England 
173224,Along the Roadside,7.7,Romance Comedy Music,road movie,Michael Madsen Iman Crosson Lazar Ristovski,Zoran Lisinac,173224 Along the Roadside 7.7 Romance Comedy Music road movie Michael Madsen Iman Crosson Lazar Ristovski Zoran Lisinac
18533,Bronson,6.9,Drama Action Crime,prison isolation,Tom Hardy Matt King James Lance,Nicolas Winding Refn,18533 Bronson 6.9 Drama Action Crime prison isolation Tom Hardy Matt King James Lance Nicolas Winding Refn
376010,Western Religion,0.0,Western,,Peter Shinkoda Merik Tadros Peter Sherayko,James O'Brien,376010 Western Religion 0.0 Western  Peter Shinkoda Merik Tadros Peter Sherayko James O'Brien
139948,Burn,6.9,Foreign Documentary,michigan crisis fire fighting detroit woman director,"Donald Austin Brendan ""Doogie"" Milewski Dave Parnell",Tom Putnam Brenna Sanchez,"139948 Burn 6.9 Foreign Documentary michigan crisis fire fighting detroit woman director Donald Austin Brendan ""Doogie"" Milewski Dave Parnell Tom Putnam Brenna Sanchez"
77332,Urbania,5.2,Romance Drama,,Dan Futterman Matt Keeslar Samuel Ball,Jon Matthews,77332 Urbania 5.2 Romance Drama  Dan Futterman Matt Keeslar Samuel Ball Jon Matthews
70478,The Stewardesses,4.3,Comedy,female nudity lesbian erotic movie,Christina Hart Ronald South William Condos,Al Silliman Jr.,70478 The Stewardesses 4.3 Comedy female nudity lesbian erotic movie Christina Hart Ronald South William Condos Al Silliman Jr.
35073,"The Beast from 20,000 Fathoms",6.7,Adventure Horror Science Fiction,monster atomic bomb lighthouse arctic rampage stop motion b movie giant monster dinosaur new york city sea monster amusement park roller coaster beast rhedosaurus,Paul Hubschmid Paula Raymond Cecil Kellaway,Eugène Lourié,"35073 The Beast from 20,000 Fathoms 6.7 Adventure Horror Science Fiction monster atomic bomb lighthouse arctic rampage stop motion b movie giant monster dinosaur new york city sea monster amusement park roller coaster beast rhedosaurus Paul Hubschmid Paula Raymond Cecil Kellaway Eugène Lourié"
9659,Mad Max,6.6,Adventure Action Thriller Science Fiction,chain baby bridge post-apocalyptic dystopia matter of life and death benzine biker partner truck motorcycle motorcycle gang exploding car ozploitation,Mel Gibson Joanne Samuel Hugh Keays-Byrne,George Miller,9659 Mad Max 6.6 Adventure Action Thriller Science Fiction chain baby bridge post-apocalyptic dystopia matter of life and death benzine biker partner truck motorcycle motorcycle gang exploding car ozploitation Mel Gibson Joanne Samuel Hugh Keays-Byrne George Miller
10218,Swingers,6.8,Comedy Romance,independent film stuffed animal hollywood drink swinger producer following someone name calling aspiring actor actor,Jon Favreau Vince Vaughn Ron Livingston,Doug Liman,10218 Swingers 6.8 Comedy Romance independent film stuffed animal hollywood drink swinger producer following someone name calling aspiring actor actor Jon Favreau Vince Vaughn Ron Livingston Doug Liman
391,A Fistful of Dollars,7.6,Western,gang war victim of murder greed hostility spaghetti western,Clint Eastwood Marianne Koch Gian Maria Volonté,Sergio Leone,391 A Fistful of Dollars 7.6 Western gang war victim of murder greed hostility spaghetti western Clint Eastwood Marianne Koch Gian Maria Volonté Sergio Leone
43595,She Done Him Wrong,5.1,Comedy,singer night club owner,Mae West Cary Grant Owen Moore,Lowell Sherman,43595 She Done Him Wrong 5.1 Comedy singer night club owner Mae West Cary Grant Owen Moore Lowell Sherman
194588,Short Cut to Nirvana: Kumbh Mela,0.0,,,,,194588 Short Cut to Nirvana: Kumbh Mela 0.0    
54897,The Grace Card,6.5,Drama,family's daily life bible platonic love hope church service death of a friend police everyday life,"Michael Joiner Michael Higgenbottom Louis Gossett, Jr.",David Evans ,"54897 The Grace Card 6.5 Drama family's daily life bible platonic love hope church service death of a friend police everyday life Michael Joiner Michael Higgenbottom Louis Gossett, Jr. David Evans "
