movie_id,title,rating,overview,genres,release_date,keywords,cast,director,comb
10225,Friday the 13th Part VI: Jason Lives,5.7,"as a child, tommy killed mass-murderer jason. but now, years later, he is tormented by the fear that maybe jason isnât really dead. determined to finish off the infamous killer once and for all, tommy and a friend dig up jasonâs corpse in order to cremate him. unfortunately, things go seriously awry, and jason is instead resurrected, sparking a new chain of ruthlessly brutal murders. now itâs up to tommy to stop the dark, devious and demented deaths that he unwittingly brought about.","['Horror', 'Mystery', 'Thriller']",1986-08-01,"['lightning', 'cemetery', 'mask', 'slasher', 'jason vorhees']","['Thom Mathews', 'Jennifer Cooke', 'David Kagen']",['Tom McLoughlin'],"10225 Friday the 13th Part VI: Jason Lives 5.7 Horror, Mystery, Thriller Thom Mathews, Jennifer Cooke, David Kagen Tom McLoughlin"
826,The Bridge on the River Kwai,7.7,"the classic story of english pows in burma forced to build a bridge to aid the war effort of their japanese captors. british and american intelligence officers conspire to blow up the structure, but col. nicholson , the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.","['Drama', 'History', 'War']",1957-10-02,"['japan', 'resistance', 'japanese', 'river', 'prisoners of war', 'thailand', 'bridge', 'officer']","['William Holden', 'Alec Guinness', 'Jack Hawkins']",['David Lean'],"826 The Bridge on the River Kwai 7.7 Drama, History, War William Holden, Alec Guinness, Jack Hawkins David Lean"
34086,Spaced Invaders,4.7,"a crew of martians overhears a radio broadcast of orson welles' ""war of the worlds"" coming from earth, and, thinking the martian fleet is attacking earth, they land their broken-down ship in a backwater mid-american town. as luck would have it, they land on halloween and get mistaken for trick-or-treaters. comedy ensues as the martians try to get taken seriously.","['Comedy', 'Family', 'Science Fiction']",1990-04-27,"['alien', 'martian', 'misunderstanding', 'greedy developer']","['Ariana Richards', 'Douglas Barr', 'Royal Dano']",['Patrick Read Johnson'],"34086 Spaced Invaders 4.7 Comedy, Family, Science Fiction Ariana Richards, Douglas Barr, Royal Dano Patrick Read Johnson"
5854,Family Plot,6.7,lighthearted suspense film about a phony psychic/con artist and her taxi driver/private investigator boyfriend who encounter a pair of serial kidnappers while trailing a missing heir in california.,"['Comedy', 'Crime', 'Thriller']",1976-04-09,"['fortune teller', 'kidnapping', 'false identity', 'heir', 'spiritualist']","['Barbara Harris', 'Bruce Dern', 'Karen Black']",['Alfred Hitchcock'],"5854 Family Plot 6.7 Comedy, Crime, Thriller Barbara Harris, Bruce Dern, Karen Black Alfred Hitchcock"
284,The Apartment,8.1,"bud baxter is a minor clerk in a huge new york insurance company, until he discovers a quick way to climb the corporate ladder. he lends out his apartment to the executives as a place to take their mistresses. although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.","['Comedy', 'Drama', 'Romance']",1960-06-15,"['new york', ""new year's eve"", 'lovesickness', 'age difference', 'suicide attempt', 'office', 'flat', 'spaghetti', 'christmas party', 'winter', 'clerk', 'tennis racket', 'romantic comedy', 'extramarital affair']","['Jack Lemmon', 'Shirley MacLaine', 'Fred MacMurray']",['Billy Wilder'],"284 The Apartment 8.1 Comedy, Drama, Romance Jack Lemmon, Shirley MacLaine, Fred MacMurray Billy Wilder"
10285,Jason Goes to Hell: The Final Friday,4.2,"jason voorhees, the living, breathing essence of evil, is back for one fierce, final fling! tracked down and blown to bits by a special fbi task force, everyone now assumes that he's finally dead. but everybody assumes wrong. jason has been reborn with the bone-chilling ability to assume the identity of anyone he touches. the terrifying truth is that he could be anywhere, or anybody. in this shocking, blood-soaked finale to jason's carnage-ridden reign of terror, the horrible secret of his unstoppable killing instinct is finally revealed.","['Fantasy', 'Horror', 'Thriller']",1993-08-13,"['male nudity', 'female nudity', 'waitress', 'camping', 'nudity', 'psychopath', 'sequel', 'murder', 'independent film', 'serial killer', 'diner', 'slasher', 'series of murders', 'violence', 'hockey mask', 'jason vorhees', 'madman']","['Kane Hodder', 'John D. LeMay', 'Kari Keegan']",['Adam Marcus'],"10285 Jason Goes to Hell: The Final Friday 4.2 Fantasy, Horror, Thriller Kane Hodder, John D. LeMay, Kari Keegan Adam Marcus"
5780,Torn Curtain,6.4,an american scientist publicly defects to east germany as part of a cloak and dagger mission to find the solution for a formula resin and then figuring out a plan to escape back to the west.,"['Mystery', 'Thriller']",1966-07-13,"['cold war', 'east germany']","['Paul Newman', 'Julie Andrews', 'Lila Kedrova']",['Alfred Hitchcock'],"5780 Torn Curtain 6.4 Mystery, Thriller Paul Newman, Julie Andrews, Lila Kedrova Alfred Hitchcock"
292,Dave Chappelle's Block Party,6.4,"the american comedian/actor delivers a story about the alternative hip hop scene. a small town ohio manâs moves to brooklyn, new york, to throw an unprecedented block party. filmed with inspiration from the 1973 documentary wattstax.","['Comedy', 'Documentary', 'Music']",2005-09-12,"['black people', 'hip-hop', 'block party', 'megaphone', 'classroom', 'brass band', 'stage']","['Dave Chappelle', 'Erykah Badu', 'Common']",['Michel Gondry'],"292 Dave Chappelle's Block Party 6.4 Comedy, Documentary, Music Dave Chappelle, Erykah Badu, Common Michel Gondry"
223485,Slow West,6.6,"in the old west, a 17-year-old scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated.","['Romance', 'Thriller', 'Western']",2015-04-16,"['fire', 'bounty hunter', 'shotgun', 'horseback riding', 'horse', 'cabin', 'frontier', 'outlaw', 'rifle', 'unrequited love', 'death of father', 'native american', 'shootout', 'search', 'pistol', 'death by accident', 'violence', 'ireland', 'drinking', 'pursuit', 'shot through a wall', 'flaming arrow', 'dream sequence', 'flashback', 'shot in the heart']","['Michael Fassbender', 'Kodi Smit-McPhee', 'Ben Mendelsohn']",['John Maclean'],"223485 Slow West 6.6 Romance, Thriller, Western Michael Fassbender, Kodi Smit-McPhee, Ben Mendelsohn John Maclean"
29463,Krush Groove,7.0,"russell walker is a young, successful manager of rap performers, handling acts for the krush groove label, including run-dmc and the fat boys. when run-d.m.c. has a hit record and russell needs more money to press more copies, he borrows it from a street hustler and soon regrets his decision.","['Drama', 'Music', 'Romance']",1985-10-25,[],"['Blair Underwood', 'Joseph Simmons', 'Darryl McDaniels']",['Michael Schultz'],"29463 Krush Groove 7.0 Drama, Music, Romance Blair Underwood, Joseph Simmons, Darryl McDaniels Michael Schultz"
18065,Next Day Air,5.3,"two inept criminals are mistakenly delivered a package of cocaine and think they've hit the jackpot, triggering a series of events that changes ten people's lives forever.","['Action', 'Comedy', 'Crime']",2009-02-06,['duringcreditsstinger'],"['Donald Faison', 'Mike Epps', 'Wood Harris']",['Benny Boom'],"18065 Next Day Air 5.3 Action, Comedy, Crime Donald Faison, Mike Epps, Wood Harris Benny Boom"
22013,Elmer Gantry,7.3,an ex-football player becomes a popular evangelist in the 1920s midwest.,['Drama'],1960-06-19,"['evangelist', 'revivalism']","['Burt Lancaster', 'Jean Simmons', 'Arthur Kennedy']",['Richard Brooks'],"22013 Elmer Gantry 7.3 Drama Burt Lancaster, Jean Simmons, Arthur Kennedy Richard Brooks"
821,Judgment at Nuremberg,7.6,"in 1947, four german judges who served on the bench during the nazi regime face a military tribunal to answer charges of crimes against humanity. chief justice haywood hears evidence and testimony not only from lead defendant ernst janning and his defense attorney hans rolfe, but also from the widow of a nazi general, an idealistic u.s. army captain and reluctant witness irene wallner.","['Drama', 'History']",1961-12-01,"['judge', 'concentration camp', 'world war ii', 'nazis', 'court case', 'national socialism', 'national socialist party', 'nuremberg trials', 'right and justice', 'trial']","['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark']",['Stanley Kramer'],"821 Judgment at Nuremberg 7.6 Drama, History Spencer Tracy, Burt Lancaster, Richard Widmark Stanley Kramer"
53862,Trippin',4.5,"greg is near the end of his senior year in high school, wanting to go to the prom, eyeing cinny (the school's beauty with brains) from afar, and regularly trippin', daydreaming about being a big success as a poet, a student, a lover. his mom wants him to apply to colleges, but greg hasn't a clue. one of his teachers, mr. shapic, tries to inspire him, too. he finally figures out he can get close to cinny if he asks her for help with college applications. but friendship isn't enough, he wants romance and a prom date. so, he tells a few lies and, for awhile, it seems to be working. then, things fall apart and greg has to figure out how to put the trippin aside and get real.","['Comedy', 'Romance']",1999-05-12,"['high school', 'prom']","['Deon Richmond', 'Donald Faison', 'Guy Torry']",['David Raynr'],"53862 Trippin' 4.5 Comedy, Romance Deon Richmond, Donald Faison, Guy Torry David Raynr"
3089,Red River,7.3,"dunson is driving his cattle to red river when his adopted son, matthew, turns against him.",['Western'],1948-08-26,"['texas', 'dangerous', 'kansas', 'cattle drive', 'revenge', 'cattle', 'adopted child', 'cattle empire']","['John Wayne', 'Montgomery Clift', 'Joanne Dru']","['Howard Hawks', 'Arthur Rosson']","3089 Red River 7.3 Western John Wayne, Montgomery Clift, Joanne Dru Howard Hawks, Arthur Rosson"
30139,Phat Girlz,3.7,two plus-sized ladies meet the men of their dreams in the most unexpected of ways.,"['Comedy', 'Romance']",2006-01-01,['woman director'],"[""Mo'Nique"", 'Jimmy Jean-Louis', 'Godfrey']",['Nnegest Likké'],"30139 Phat Girlz 3.7 Comedy, Romance Mo'Nique, Jimmy Jean-Louis, Godfrey Nnegest Likké"
132344,Before Midnight,7.4,we meet jesse and celine nine years on in greece. almost two decades have passed since their first meeting on that train bound for vienna.,"['Romance', 'Drama']",2013-04-05,"['hotel', 'airport', 'hotel room', 'greece', 'dream', 'greek', 'friends', 'author', 'writer', 'summer vacation', 'twins']","['Ethan Hawke', 'Julie Delpy', 'Seamus Davey-Fitzpatrick']",['Richard Linklater'],"132344 Before Midnight 7.4 Romance, Drama Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick Richard Linklater"
15582,Teen Wolf Too,3.8,"although awkward college student todd howard is particularly adept at science, he's paying for school with an athletic scholarship that he will lose should he not fare well in an upcoming boxing tournament. luckily for todd, he has inherited the same family curse that once turned his cousin into a werewolf. as he transforms into the hairy, fanged, howling monster, he finds both his physical agility and his popularity skyrocketing -- but at what cost?","['Comedy', 'Fantasy', 'Family']",1987-11-20,"['werewolf', 'teenager']","['Jason Bateman', 'Kim Darby', 'John Astin']",['Christopher Leitch'],"15582 Teen Wolf Too 3.8 Comedy, Fantasy, Family Jason Bateman, Kim Darby, John Astin Christopher Leitch"
15158,Phantasm II,6.3,"mike, after his release from a psychiatric hospital, teams up with his old pal reggie to hunt down the tall man, who is at it again. a mysterious, beautiful girl has also become part of mike's dreams, and they must find her before the tall man does.","['Action', 'Horror', 'Science Fiction', 'Thriller']",1988-07-08,"['portal', 'undertaker', 'evil', 'tall man', 'sentinals']","['James Le Gros', 'Reggie Bannister', 'Angus Scrimm']",['Don Coscarelli'],"15158 Phantasm II 6.3 Action, Horror, Science Fiction, Thriller James Le Gros, Reggie Bannister, Angus Scrimm Don Coscarelli"
44634,Woman Thou Art Loosed,5.0,"an adaptation of bishop t.d. jakes' self-help novel, chronciling a woman's struggle to come to terms with her legacy of abuse, addiction and poverty.",['Drama'],2004-09-30,['independent film'],"['Kimberly Elise', 'Loretta Devine', 'Debbi Morgan']",['Michael Schultz'],"44634 Woman Thou Art Loosed 5.0 Drama Kimberly Elise, Loretta Devine, Debbi Morgan Michael Schultz"
30309,Real Women Have Curves,5.8,"there's more to ana garcia than meets the eye. should she leave home, go to college and experience life? or stay home, get married, and keep working in her sisterâs struggling garment factory? it may seem like an east decision, but for 18 year-old ana, every choice she makes this summer will change her life. at home, she is bound to a mother who wants her to become someone she's not. but at school, she's encouraged by a teacher who sees her potential and adored by a boyfriend who loves her for who she is. right now, ana may be making clothes for less shapely women. but she's about to discover that real women take chances, have flaws, embrace life, and above all, have curves!","['Comedy', 'Drama']",2002-01-01,"['independent film', 'woman director']","['America Ferrera', 'Lupe Ontiveros', 'Ingrid Oliu']",['Patricia Cardoso'],"30309 Real Women Have Curves 5.8 Comedy, Drama America Ferrera, Lupe Ontiveros, Ingrid Oliu Patricia Cardoso"
7509,Water,6.8,"the film examines the plight of a group of widows forced into poverty at a temple in the holy city of varanasi. it focuses on a relationship between one of the widows, who wants to escape the social restrictions imposed on widows, and a man who is from the highest caste and a follower of mahatma gandhi.","['Drama', 'Foreign', 'Romance']",2005-09-08,"['site of pilgrimage', 'widow', 'varanasi', 'hinduism', 'child bride', 'mahatma gandhi', 'woman director']","['Lisa Ray', 'Sarala', 'John Abraham']",['Deepa Mehta'],"7509 Water 6.8 Drama, Foreign, Romance Lisa Ray, Sarala, John Abraham Deepa Mehta"
10557,East Is East,6.5,"in 1971 salford fish-and-chip shop owner george khan expects his family to follow his strict pakistani muslim ways. but his children, with an english mother and having been born and brought up in britain, increasingly see themselves as british and start to reject their father's rules on dress, food, religion, and living in general.",['Comedy'],1999-05-14,"['islam', 'hippie', 'father son relationship', 'muslim', 'jealousy', 'tradition', 'culture clash', 'religious education', 'modern society', 'pakistani', 'daughter', 'faith', 'integration', 'cultural difference']","['Om Puri', 'Linda Bassett', 'Ian Aspinall']","[""Damien O'Donnell""]","10557 East Is East 6.5 Comedy Om Puri, Linda Bassett, Ian Aspinall Damien O'Donnell"
23531,Whipped,3.1,"three to one may sound like fairly good odds, but it depends on the game. when the ""one"" is one very irresistible woman and the ""three"" are three hopelessly smitten guys, the deck is pretty stacked. in the battle of the sexes, the first rule is to never underestimate the power of a woman.","['Comedy', 'Romance']",2000-09-01,"['independent film', 'diner', 'dating', 'masturbation']","['Amanda Peet', 'Brian Van Holt', 'Jonathan Abrahams']",['Peter M. Cohen'],"23531 Whipped 3.1 Comedy, Romance Amanda Peet, Brian Van Holt, Jonathan Abrahams Peter M. Cohen"
28005,Kama Sutra - A Tale of Love,5.7,"tara and maya are two inseparable friends in india. their tastes, habits, and hobbies are the same. years later, the two have matured, but have maintained their friendship. tara gets married to the local prince, raj singh, who soon succeeds the throne as the sole heir. after the marriage, raj gets bored of tara and starts seeking another female to satisfy his sexual needs. he notices maya and is instantly attracted to her. he has her included as one of his courtesans, and is intimate with her. watch what happens when tara finds out and the extent she will go to keep her marriage intact.","['Drama', 'History', 'Romance']",1996-09-11,"['poetry', 'eroticism', 'woman director']","['Indira Varma', 'Sarita Choudhury', 'Ramon Tikaram']",['Mira Nair'],"28005 Kama Sutra - A Tale of Love 5.7 Drama, History, Romance Indira Varma, Sarita Choudhury, Ramon Tikaram Mira Nair"
40247,Please Give,6.0,"in new york city, a husband and wife butt heads with the granddaughters of the elderly woman who lives in the apartment the couple owns.","['Comedy', 'Drama']",2010-01-22,"['suicide', 'new york', 'infidelity', 'cancer', 'independent film', 'neighbor', 'apartment', 'woman director']","['Rebecca Hall', 'Catherine Keener', 'Amanda Peet']",['Nicole Holofcener'],"40247 Please Give 6.0 Comedy, Drama Rebecca Hall, Catherine Keener, Amanda Peet Nicole Holofcener"
252,Willy Wonka & the Chocolate Factory,7.4,eccentric candy man willy wonka prompts a worldwide frenzy when he announces that golden tickets hidden inside five of his delicious candy bars will admit their lucky holders into his top-secret confectionary. but does wonka have an agenda hidden amid a world of oompa loompas and chocolate rivers?,"['Family', 'Fantasy']",1971-06-29,"['chocolate', 'factory worker', 'based on novel', 'candy', 'tv addicted person', 'overweight child', 'grandfather grandson relationship', 'factory', 'musical', 'single', 'teacher']","['Gene Wilder', 'Jack Albertson', 'Peter Ostrum']",['Mel Stuart'],"252 Willy Wonka & the Chocolate Factory 7.4 Family, Fantasy Gene Wilder, Jack Albertson, Peter Ostrum Mel Stuart"
24126,Warlock: The Armageddon,5.2,"every six hundred years, a great evil has the opportunity to escape and unleash armageddon. a group of five stones has the power to either free the evil, or banish it for another six hundred years. an order of druids battles with a warlock determined to unleash his father upon the world.","['Fantasy', 'Horror', 'Science Fiction']",1993-05-01,"['armageddon', 'warlock']","['Julian Sands', 'Chris Young', 'Paula Marshall']",['Anthony Hickox'],"24126 Warlock: The Armageddon 5.2 Fantasy, Horror, Science Fiction Julian Sands, Chris Young, Paula Marshall Anthony Hickox"
13982,8 Heads in a Duffel Bag,5.4,"mafia hitman tommy spinelli (joe pesci) is flying to san diego with a bag that holds eight severed heads, which he's bringing to his superiors to prove that some troublesome rival mobsters are permanently out of the picture. when his bag gets accidentally switched at the airport, tommy must track down his duffel bag and the 8 heads it contains.","['Comedy', 'Crime']",1997-04-18,"['mexico', 'vacation', 'murder', 'head']","['Joe Pesci', 'Kristy Swanson', 'George Hamilton']",['Tom Schulman'],"13982 8 Heads in a Duffel Bag 5.4 Comedy, Crime Joe Pesci, Kristy Swanson, George Hamilton Tom Schulman"
16642,Days of Heaven,7.6,"in 1910, a chicago steel worker accidentally kills his supervisor and flees to the texas panhandle with his girlfriend and little sister to work harvesting wheat in the fields of a stoic farmer. a love triangle, a swarm of locusts, a hellish fireâmalick captures it all with dreamlike authenticity, creating at once a timeless american idyll and a gritty evocation of turn-of-the-century labor.","['Drama', 'Romance']",1978-09-13,"['love triangle', 'chicago', 'wife husband relationship', 'texas', 'field', 'farm', 'marriage', 'love', 'poverty', 'class differences', 'farmer', 'jealous husband', 'boyfriend girlfriend relationship', 'harvest']","['Richard Gere', 'Brooke Adams', 'Linda Manz']",['Terrence Malick'],"16642 Days of Heaven 7.6 Drama, Romance Richard Gere, Brooke Adams, Linda Manz Terrence Malick"
17734,Thirteen Conversations About One Thing,6.4,"the lives of a lawyer, an actuary, a housecleaner, a professor, and the people around them intersect as they ponder order and happiness in the face of life's cold unpredictability.",['Drama'],2001-09-02,"['independent film', 'woman director']","['John Turturro', 'Clea DuVall', 'Matthew McConaughey']",['Jill Sprecher'],"17734 Thirteen Conversations About One Thing 6.4 Drama John Turturro, Clea DuVall, Matthew McConaughey Jill Sprecher"
18892,Jawbreaker,5.9,"3 of reagan high school's most popular girls pretend to kidnap their friend by shoving a jawbreaker into the victim's mouth to keep her from screaming. their plan goes awry when the girl swallows the jawbreaker, choking to death. now the leader of the pack will do anything to keep the accident a secret.",['Comedy'],1999-01-30,"['confession', 'jealousy', 'nightmare', 'ambition', 'groupie', 'high school', 'cafeteria', 'revenge', 'prom', 'dead body', 'dating', 'fashion', 'rock band', 'fantasy sequence', 'slow motion', 'multiple identities', 'pop music', 'makeover', 'polaroid camera', 'public humiliation', 'social outcast', 'sidekick', 'prank gone wrong', 'cliques', 'social climbing', 'back stabbing', 'dead teenager', 'goth girls']","['Rose McGowan', 'Julie Benz', 'Rebecca Gayheart']",['Darren Stein'],"18892 Jawbreaker 5.9 Comedy Rose McGowan, Julie Benz, Rebecca Gayheart Darren Stein"
549,Basquiat,6.6,"director julian schnabel illustrates the portrait of his friend, the first afro-american pop art artist jean michel basquiat who unfortunately died at a young age and just as he was beginning to make a name for himself in the art world. along side the biography of basquiat are the artists and the art scene from the early 1980âs new york.","['Drama', 'History']",1996-08-09,"['new york', 'sex', 'drug abuse', 'homeless person', 'new love', 'drug addiction', 'overdose', 'graffiti', 'street art', 'vernissage', 'exhibit', 'friendship', 'independent film', 'drug', 'celebration']","['Jeffrey Wright', 'David Bowie', 'Dennis Hopper']",['Julian Schnabel'],"549 Basquiat 6.6 Drama, History Jeffrey Wright, David Bowie, Dennis Hopper Julian Schnabel"
121986,Frances Ha,7.2,"an aspiring dancer moves to new york city and becomes caught up in a whirlwind of flighty fair-weather friends, diminishing fortunes and career setbacks.","['Comedy', 'Drama']",2013-05-17,"['friendship', 'loneliness', 'black and white', 'responsibility', 'late coming of age']","['Greta Gerwig', 'Mickey Sumner', 'Adam Driver']",['Noah Baumbach'],"121986 Frances Ha 7.2 Comedy, Drama Greta Gerwig, Mickey Sumner, Adam Driver Noah Baumbach"
868,Tsotsi,6.9,"the south african multi-award winning film about a young south african boy from the ghetto named tsotsi, meaning gangster. tsotsi, who left home as a child to get away from helpless parents, finds a baby in the back seat of a car that he has just stolen. he decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isnât the best way.","['Crime', 'Drama']",2005-08-18,"['slum', 'baby', 'fight', 'nudity', 'leader', 'johannesburg', 'police', 'love', 'friends', 'murder', 'gang', 'teenager', 'violence', 'criminal', 'hijack']","['Presley Chweneyagae', 'Jerry Mofokeng', 'Terry Pheto']",['Gavin Hood'],"868 Tsotsi 6.9 Crime, Drama Presley Chweneyagae, Jerry Mofokeng, Terry Pheto Gavin Hood"
10683,Happiness,7.4,"the lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil.","['Comedy', 'Drama']",1998-10-16,"['rape', 'sister sister relationship', 'lover (female)', 'pedophilia', 'sister', 'partnership', 'stalker', 'secret love', 'independent film', 'relationship', 'extramarital affair', 'family conflict', 'unhappiness']","['Jane Adams', 'Jon Lovitz', 'Philip Seymour Hoffman']",['Todd Solondz'],"10683 Happiness 7.4 Comedy, Drama Jane Adams, Jon Lovitz, Philip Seymour Hoffman Todd Solondz"
17995,DysFunktional Family,6.1,"between sets from his hilarious live stand-up routine, in which he riffs on everything from michael jackson to terrorism, comedian eddie griffin tours his hometown of kansas city and introduces viewers to his eccentric clan in this edgy mockumentary. griffin's uproarious family members include oddballs such as uncle buckey, a former pimp, and uncle curtis, who possesses an extensive porn collection ... much of which he filmed himself!","['Comedy', 'Documentary']",2003-04-04,[],"['Eddie Griffin', 'Joe Howard', 'Matthew Brent']",['George Gallo'],"17995 DysFunktional Family 6.1 Comedy, Documentary Eddie Griffin, Joe Howard, Matthew Brent George Gallo"
246403,Tusk,5.1,"when his best friend and podcast co-host goes missing in the backwoods of canada, a young guy joins forces with his friend's girlfriend to search for him.","['Comedy', 'Horror']",2014-09-19,"['canada', 'obsession', 'walrus', 'deception', 'search', 'disfigurement', 'experimental surgery', 'abduction']","['Michael Parks', 'Justin Long', 'Haley Joel Osment']",['Kevin Smith'],"246403 Tusk 5.1 Comedy, Horror Michael Parks, Justin Long, Haley Joel Osment Kevin Smith"
670,Oldboy,8.0,"with no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.","['Drama', 'Thriller', 'Mystery', 'Action']",2003-01-01,"['sushi restaurant', 'rage and hate', 'notebook', 'daughter', 'hostility', 'sin', 'revenge', 'loneliness', 'urination', 'anger', 'catholic', 'incest', 'south hypnosis']","['Choi Min-sik', 'Yoo Ji-tae', 'Kang Hye-jung']",['Park Chan-wook'],"670 Oldboy 8.0 Drama, Thriller, Mystery, Action Choi Min-sik, Yoo Ji-tae, Kang Hye-jung Park Chan-wook"
35691,Letters to God,6.5,"a young boy fighting cancer writes letters to god, touching lives in his neighborhood and inspiring hope among everyone he comes in contact. an unsuspecting substitute postman, with a troubled life of his own, becomes entangled in the boy's journey and his family by reading the letters. they inspire him to seek a better life for himself and his own son he's lost through his alcohol addiction.","['Action', 'Drama', 'Family', 'Thriller']",2010-04-09,"['letter', 'hope', 'postman', 'god', 'cancer', 'independent film', 'aftercreditsstinger']","['Robyn Lively', 'Jeffrey Johnson', 'Bailee Madison']","['David Nixon', 'Patrick Doughtie']","35691 Letters to God 6.5 Action, Drama, Family, Thriller Robyn Lively, Jeffrey Johnson, Bailee Madison David Nixon, Patrick Doughtie"
49010,Hobo with a Shotgun,5.7,"a vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile santa, the hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. mayhem ensues when he tries to make things better for the future generation. street justice will indeed prevail.","['Action', 'Comedy', 'Thriller']",2011-05-06,"['female nudity', 'prostitute', 'shotgun', 'pimp', 'underwear', 'dystopia', 'vigilante', 'blood', 'massacre', 'brutality', 'violence', 'spitting blood', 'white suit', 'genocide', 'body mutilation', 'extreme sadism', 'child killer', 'sawed off shotgun', 'flamethrower', 'attempted robbery', 'intestines', 'disembowelment', 'attempted rape', 'shot repeatedly']","['Rutger Hauer', 'Gregory Smith', 'Robb Wells']",['Jason Eisener'],"49010 Hobo with a Shotgun 5.7 Action, Comedy, Thriller Rutger Hauer, Gregory Smith, Robb Wells Jason Eisener"
317930,Compadres,5.2,"a disgruntled mexican cop is forced to work with a teenage hacker to hunt down the criminals who killed his wife, and dismantle their operation.","['Action', 'Comedy']",2016-03-31,[],"['Omar Chaparro', 'Joey Morgan', 'Aislinn Derbez']",['Enrique Begné'],"317930 Compadres 5.2 Action, Comedy Omar Chaparro, Joey Morgan, Aislinn Derbez Enrique Begné"
11229,Freeway,6.5,"following the arrest of her mother, ramona, young vanessa lutz decides to go in search of her estranged grandmother. on the way, she is given a ride by school counselor bob wolverton. during the journey, lutz begins to realize that bob is the notorious i-5 killer and manages to escape by shooting him several times. wounded but still very much alive, bob pursues lutz across the state in this modern retelling of little red riding hood.","['Comedy', 'Drama', 'Thriller']",1996-08-23,"['prison', 'attempt to escape', 'step father', 'independent film', 'hitchhiker']","['Kiefer Sutherland', 'Reese Witherspoon', 'Wolfgang Bodison']",['Matthew Bright'],"11229 Freeway 6.5 Comedy, Drama, Thriller Kiefer Sutherland, Reese Witherspoon, Wolfgang Bodison Matthew Bright"
22488,Love's Abiding Joy,5.8,"the continued westward journey of settlers missie and willie lahaye. their roots now firmly planted as they set up homestead in the far west, missie begins to realize her passion for teaching as willie cares for the couple's young daughter kathy while expanding the family ranch with a little help from sons jeff and matthew. when the frontier railroad comes to town, the pleasure of a long-promised visit from missie's father clark is suddenly offset by the tragic death of young kathy. as the untimely demise of their beloved daughter begins to drive an emotional wedge between missie and willie, the devastated father unexpectedly accepts an offer made by the powerful samuel doros to assume the role of town sheriff. their faith shaken and their once close-knit bond suddenly torn asunder, missie and willie desperately attempt to bring their crumbling family back together as son jeff faces a series of dangers while hopelessly falling for doros' beautiful daughter colette.","['TV Movie', 'Action', 'Drama', 'Family']",2006-10-06,[],"['Erin Cottrell', 'Logan Bartholomew', 'William Morgan Sheppard']",['Michael Landon Jr.'],"22488 Love's Abiding Joy 5.8 TV Movie, Action, Drama, Family Erin Cottrell, Logan Bartholomew, William Morgan Sheppard Michael Landon Jr."
24469,Fish Tank,6.9,everything changes for 15 year old mia when her mum brings home a new boyfriend.,['Drama'],2009-05-14,"['dancing', 'mother', 'alcohol', 'sex', 'adultery', 'fight', 'nudity', 'sister', 'friendship', 'party', 'independent film', 'school', 'essex', 'teenager', 'theft', 'violence', 'apartment', 'estate', 'boyfriend', 'teenage rebellion', 'voyeur', 'woman director', 'aggressive']","['Katie Jarvis', 'Michael Fassbender', 'Kierston Wareing']",['Andrea Arnold'],"24469 Fish Tank 6.9 Drama Katie Jarvis, Michael Fassbender, Kierston Wareing Andrea Arnold"
82533,Damsels in Distress,5.6,"a trio of beautiful girls set out to revolutionize life at a grungy american university: the dynamic leader violet wister, principled rose and sexy heather. they welcome transfer student lily into their group which seeks to help severely depressed students with a program of good hygiene and musical dance numbers.","['Comedy', 'Romance']",2012-04-06,"['college', 'female friendship', 'young adult']","['Greta Gerwig', 'Carrie MacLemore', 'Megalyn Echikunwoke']",['Whit Stillman'],"82533 Damsels in Distress 5.6 Comedy, Romance Greta Gerwig, Carrie MacLemore, Megalyn Echikunwoke Whit Stillman"
50942,Creature,4.0,"an amphibious shark-like monster terrorizes an abandoned secret military base and the people who live on the island it is located on. a marine biologist, as well as several other people, try to stop it before it is too late...","['Horror', 'Science Fiction', 'Thriller']",1998-05-17,[],"['Craig T. Nelson', 'Kim Cattrall', 'Colm Feore']",['Stuart Gillard'],"50942 Creature 4.0 Horror, Science Fiction, Thriller Craig T. Nelson, Kim Cattrall, Colm Feore Stuart Gillard"
84174,Bachelorette,5.3,three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school.,"['Comedy', 'Romance']",2012-08-06,"['bridesmaid', 'strip club', 'female friendship', 'reunion', 'drug use', 'wedding', 'wedding dress', 'childhood friends', 'woman director', 'bachelorette party', 'bitch', 'fat woman']","['Kirsten Dunst', 'Isla Fisher', 'Lizzy Caplan']",['Leslye Headland'],"84174 Bachelorette 5.3 Comedy, Romance Kirsten Dunst, Isla Fisher, Lizzy Caplan Leslye Headland"
